1.944930167295304824e-01,1.300401837865373389e-01,4.577913572017463517e-01,4.424592442183024943e+00
3.404999888518814299e-02,6.480401543736062642e-02,4.225523257267393973e-01,4.434388608102914020e+00
1.496063248154046003e-02,4.985944143979846588e-02,4.126848306396531108e-01,4.436124543522246277e+00
7.512783060301767360e-03,4.504373858745013698e-02,4.097935224442402768e-01,4.435009418468589537e+00
3.804164983498548296e-03,4.267078576272170798e-02,4.083677342075613392e-01,4.434432454172522853e+00
