Date,Open,High,Low,Close,Adj Close,Volume
2020-02-03,410.9599914550781,413.1600036621094,410.19000244140625,411.7200012207031,411.7200012207031,182184000
2020-02-04,412.2099914550781,418.489990234375,412.2099914550781,418.4700012207031,418.4700012207031,206100300
2020-02-05,417.989990234375,424.2699890136719,417.55999755859375,423.6199951171875,423.6199951171875,244720200
2020-02-06,425.1000061035156,426.70001220703125,424.1600036621094,425.489990234375,425.489990234375,228035100
2020-02-07,425.4100036621094,425.4100036621094,422.95001220703125,424.3599853515625,424.3599853515625,208740100
2020-02-10,423.69000244140625,424.6700134277344,422.239990234375,424.6400146484375,424.6400146484375,160073400
2020-02-11,425.82000732421875,429.0199890136719,425.82000732421875,428.4800109863281,428.4800109863281,197702000
2020-02-12,429.0,431.1600036621094,428.8500061035156,431.1600036621094,431.1600036621094,195616500
2020-02-13,430.6000061035156,431.0799865722656,426.3399963378906,431.0799865722656,431.0799865722656,227961100
2020-02-14,431.2099914550781,432.260009765625,430.1300048828125,430.5199890136719,430.5199890136719,167725200
2020-02-17,431.1300048828125,432.4800109863281,431.0400085449219,431.9800109863281,431.9800109863281,0
2020-02-18,430.5400085449219,431.3500061035156,428.55999755859375,430.3299865722656,430.3299865722656,228610300
2020-02-19,431.44000244140625,433.8999938964844,431.44000244140625,433.8999938964844,433.8999938964844,182531600
2020-02-20,433.3599853515625,433.5400085449219,430.19000244140625,430.19000244140625,430.19000244140625,210644200
2020-02-21,429.3900146484375,430.8699951171875,426.1300048828125,428.07000732421875,428.07000732421875,241012300
2020-02-24,424.29998779296875,424.29998779296875,409.989990234375,411.8599853515625,411.8599853515625,336174500
2020-02-25,412.9100036621094,414.75,403.9599914550781,404.6000061035156,404.6000061035156,283347500
2020-02-26,403.25,405.7799987792969,392.8900146484375,404.6199951171875,404.6199951171875,316567300
2020-02-27,401.239990234375,401.239990234375,385.05999755859375,389.45001220703125,389.45001220703125,366660200
2020-02-28,385.04998779296875,385.04998779296875,371.20001220703125,375.6499938964844,375.6499938964844,533260100
